False_Positive_Rate,True_Positive_Rate,Threshold
0.6357142857142857,0.9711538461538461,0.124039724
0.6392857142857142,0.9711538461538461,0.12390457
0.6392857142857142,0.9730769230769231,0.123392254
0.6464285714285715,0.9730769230769231,0.12292004
0.6464285714285715,0.975,0.12278379
0.65,0.975,0.12255197
0.65,0.9769230769230769,0.120567925
0.6892857142857143,0.9769230769230769,0.1186033
0.6892857142857143,0.9788461538461538,0.11856258
0.7035714285714286,0.9788461538461538,0.116171576
0.7035714285714286,0.9807692307692307,0.11591724
0.7071428571428572,0.9807692307692307,0.11576653
0.7071428571428572,0.9826923076923076,0.115683235
0.725,0.9826923076923076,0.114497915
0.725,0.9846153846153847,0.11442055
0.7321428571428571,0.9846153846153847,0.11337798
0.7392857142857143,0.9846153846153847,0.11311665
0.7392857142857143,0.9865384615384616,0.112865046
0.7607142857142857,0.9865384615384616,0.11168356
0.7607142857142857,0.9884615384615385,0.11159905
0.7821428571428571,0.9884615384615385,0.10857557
0.8107142857142857,0.9884615384615385,0.10816305
0.8178571428571428,0.9884615384615385,0.108054526
0.8285714285714286,0.9884615384615385,0.10606594
0.8285714285714286,0.9923076923076923,0.10586569
0.8678571428571429,0.9923076923076923,0.10107307
0.8678571428571429,0.9942307692307693,0.10102219
0.8785714285714286,0.9942307692307693,0.09859628
0.8785714285714286,0.9980769230769231,0.09772013
0.9357142857142857,0.9980769230769231,0.086213835
0.9428571428571428,0.9980769230769231,0.086122334
0.95,0.9980769230769231,0.085473135
0.9571428571428572,0.9980769230769231,0.0837374
0.9607142857142857,0.9980769230769231,0.082113154
0.9607142857142857,1.0,0.08086633
0.9928571428571429,1.0,0.073430896
1.0,1.0,0.06514535
