Recall,Precision,Threshold
0.9262295081967213,0.3045822102425876,0.07144518196582794
0.9262295081967213,0.3054054054054054,0.07297854125499725
0.9180327868852459,0.30684931506849317,0.07310909032821655
0.9180327868852459,0.3076923076923077,0.07564044743776321
0.9180327868852459,0.3085399449035813,0.07575318217277527
0.9180327868852459,0.30939226519337015,0.07678584009408951
0.9180327868852459,0.3128491620111732,0.07687609642744064
0.9180327868852459,0.3137254901960784,0.07766786962747574
0.9180327868852459,0.3146067415730337,0.07854505628347397
0.9180327868852459,0.3154929577464789,0.07878339290618896
0.9180327868852459,0.3163841807909605,0.07894177734851837
0.9180327868852459,0.3190883190883191,0.0794815644621849
0.9180327868852459,0.32,0.08096276968717575
0.9180327868852459,0.3209169054441261,0.08192417770624161
0.9180327868852459,0.32463768115942027,0.08227761089801788
0.9180327868852459,0.3303834808259587,0.08295873552560806
0.9180327868852459,0.3323442136498516,0.08324234932661057
0.9180327868852459,0.3333333333333333,0.0837559923529625
0.9180327868852459,0.33432835820895523,0.0841083750128746
0.9180327868852459,0.33532934131736525,0.08459079265594482
0.9180327868852459,0.33633633633633636,0.08637121319770813
0.9180327868852459,0.3373493975903614,0.08727512508630753
0.9180327868852459,0.34890965732087226,0.088276207447052
0.9180327868852459,0.35555555555555557,0.08845184743404388
0.9180327868852459,0.35668789808917195,0.08860911428928375
0.9180327868852459,0.36012861736334406,0.08870629966259003
0.9180327868852459,0.36129032258064514,0.08914613723754883
0.9180327868852459,0.36245954692556637,0.08982537686824799
0.9180327868852459,0.36363636363636365,0.08996853232383728
0.9180327868852459,0.36482084690553745,0.09068632125854492
0.9180327868852459,0.3660130718954248,0.09091921895742416
0.9180327868852459,0.3684210526315789,0.09207610040903091
0.9180327868852459,0.3696369636963696,0.09269095212221146
0.9180327868852459,0.3745819397993311,0.09455667436122894
0.9180327868852459,0.37583892617449666,0.09459903836250305
0.9180327868852459,0.3835616438356164,0.0954771488904953
0.9180327868852459,0.3848797250859107,0.09652967751026154
0.9180327868852459,0.38620689655172413,0.09932678937911987
0.9180327868852459,0.3916083916083916,0.10174912214279175
0.9180327868852459,0.3929824561403509,0.10350309312343597
0.9180327868852459,0.39436619718309857,0.10359697788953781
0.9180327868852459,0.3957597173144876,0.10364820063114166
0.9180327868852459,0.3971631205673759,0.10439787060022354
0.9180327868852459,0.4,0.10584751516580582
0.9098360655737705,0.3978494623655914,0.10621238499879837
0.9098360655737705,0.4036363636363636,0.10708345472812653
0.9098360655737705,0.4051094890510949,0.1081298217177391
0.9098360655737705,0.40808823529411764,0.10821207612752914
0.9098360655737705,0.4095940959409594,0.10869251936674118
0.9098360655737705,0.41729323308270677,0.11116396635770798
0.9098360655737705,0.4188679245283019,0.11191180348396301
0.9098360655737705,0.43190661478599224,0.11236054450273514
0.9098360655737705,0.43873517786561267,0.1170850470662117
0.9098360655737705,0.44223107569721115,0.11870811879634857
0.9098360655737705,0.4475806451612903,0.11879809200763702
0.9098360655737705,0.4493927125506073,0.11910658329725266
0.9098360655737705,0.45121951219512196,0.12043485045433044
0.9098360655737705,0.4530612244897959,0.12068100273609161
0.9098360655737705,0.45491803278688525,0.12084628641605377
0.9098360655737705,0.4567901234567901,0.12195061147212982
0.9098360655737705,0.4605809128630705,0.1229051947593689
0.9098360655737705,0.4625,0.12351390719413757
0.9098360655737705,0.46443514644351463,0.124191053211689
0.9098360655737705,0.4703389830508475,0.12530028820037842
0.9098360655737705,0.4805194805194805,0.12540540099143982
0.9098360655737705,0.4826086956521739,0.12692801654338837
0.9098360655737705,0.4847161572052402,0.12769325077533722
0.9098360655737705,0.4868421052631579,0.12921975553035736
0.9098360655737705,0.4889867841409692,0.12922433018684387
0.9016393442622951,0.48672566371681414,0.12955297529697418
0.9016393442622951,0.4888888888888889,0.12959885597229004
0.9016393442622951,0.49107142857142855,0.13077129423618317
0.9016393442622951,0.49327354260089684,0.13127630949020386
0.9016393442622951,0.502283105022831,0.1341443955898285
0.9016393442622951,0.5092592592592593,0.1401941329240799
0.9016393442622951,0.5116279069767442,0.14058060944080353
0.9016393442622951,0.514018691588785,0.14059314131736755
0.9016393442622951,0.5164319248826291,0.14138276875019073
0.9016393442622951,0.5188679245283019,0.14145730435848236
0.9016393442622951,0.5213270142180095,0.14272676408290863
0.9016393442622951,0.5238095238095238,0.14300236105918884
0.9016393442622951,0.5263157894736842,0.14422392845153809
