Genome ID,amikacin,amoxicillin,amoxicillin/clavulanic acid,ampicillin,ampicillin/sulbactam,apramycin,azithromycin,aztreonam,beta-lactam,carbenicillin,cefazolin,cefepime,cefotaxime,cefotaxime/clavulanic acid,cefotetan,cefoxitin,cefpodoxime,cefpodoxime_clavulanic_acid,ceftaroline,ceftazidime,ceftazidime/avibactam,ceftiofur,ceftolozane/tazobactam,ceftriaxone,cefuroxime,cephalexin,cephalothin,chloramphenicol,ciprofloxacin,clarithromycin,clindamycin,colistin,daptomycin,doripenem,doxycycline,ertapenem,erythromycin,fosfomycin,gentamicin,imipenem,kanamycin,levofloxacin,lincomycin,linezolid,meropenem,minocycline,moxifloxacin,nalidixic acid,neomycin,netilmicin,nitrofurantoin,norfloxacin,ofloxacin,oxytetracycline,penicillin,piperacillin,piperacillin/tazobactam,polymyxin B,rifampin,streptomycin,sulbactam,sulfamethoxazole,sulfisoxazole,teicoplanin,tetracycline,ticarcillin/clavulanic acid,tigecycline,tobramycin,trimethoprim,trimethoprim/sulfamethoxazole,vancomycin
562.100494,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100495,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100496,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100497,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100498,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100499,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.1005,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100501,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100502,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100503,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100504,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100505,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100506,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,0.0,,,1.0,
562.100507,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100508,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100509,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.10051,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,
562.100511,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100512,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,
562.100513,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100514,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100515,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100516,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100517,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100518,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100519,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.10052,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100521,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100522,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100523,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100524,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100525,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100526,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100527,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100528,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100529,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.10053,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100531,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100532,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100533,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,
562.100534,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100535,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100536,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100537,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100538,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100539,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.10054,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100541,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100542,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100543,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100544,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,1.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100545,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100546,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100547,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100548,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100549,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,
562.10055,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100551,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100552,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100553,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100554,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100555,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100556,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100557,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100558,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100559,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.10056,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100561,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100562,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,0.0,,,0.0,
562.100563,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100564,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100565,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100566,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100567,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100568,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100569,,,,1.0,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.10057,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100571,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100572,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100573,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100574,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100575,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100576,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100577,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100578,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100579,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.10058,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100581,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100582,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100583,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100584,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100585,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100586,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100587,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100588,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100589,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.10059,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100591,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100592,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,
562.100593,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100594,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100595,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100596,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100597,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100598,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100599,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.1006,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100601,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,0.0,,,,,,,,,,1.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100602,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100603,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,
562.100604,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100605,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100606,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,
562.100607,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100608,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100609,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.10061,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,1.0,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100611,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100612,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100613,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,
562.100614,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100615,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100616,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100617,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.100618,,,,1.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,1.0,
562.100619,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
562.10062,,,,0.0,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0.0,
