False_Positive_Rate,True_Positive_Rate,Threshold
0.059282371294851796,0.8742138364779874,0.3014283
0.062402496099843996,0.8742138364779874,0.2810366
0.0655226209048362,0.8742138364779874,0.27170834
0.07332293291731669,0.8742138364779874,0.26666844
0.0998439937597504,0.8742138364779874,0.20233014
0.10764430577223089,0.8742138364779874,0.19660416
0.11544461778471139,0.8742138364779874,0.19026488
0.11856474258970359,0.8742138364779874,0.18641129
0.12012480499219969,0.8805031446540881,0.17987467
0.14040561622464898,0.8805031446540881,0.16085973
0.16380655226209048,0.8805031446540881,0.16027841
0.16536661466458658,0.8805031446540881,0.15894546
0.1794071762870515,0.8805031446540881,0.15826383
0.18408736349453977,0.8805031446540881,0.15135433
0.187207488299532,0.8805031446540881,0.14906532
0.18876755070202808,0.8805031446540881,0.14764628
0.2059282371294852,0.8805031446540881,0.14440739
0.21996879875195008,0.8805031446540881,0.13233969
0.21996879875195008,0.8867924528301887,0.129881
0.22308892355694226,0.8867924528301887,0.12488492
0.22620904836193448,0.8867924528301887,0.124491975
0.22620904836193448,0.8930817610062893,0.12370689
0.22776911076443057,0.8930817610062893,0.122988015
0.24648985959438377,0.8930817610062893,0.12121484
0.25273010920436817,0.8930817610062893,0.119846076
0.2589703588143526,0.8930817610062893,0.11967357
0.26053042121684866,0.8930817610062893,0.11964981
0.26053042121684866,0.89937106918239,0.118843645
0.2620904836193448,0.89937106918239,0.118827224
0.2667706708268331,0.89937106918239,0.1175983
0.2714508580343214,0.89937106918239,0.11411785
0.27613104524180965,0.89937106918239,0.11287743
0.2792511700468019,0.89937106918239,0.112792194
0.2792511700468019,0.9056603773584906,0.11246884
0.2917316692667707,0.9056603773584906,0.104273126
0.296411856474259,0.9056603773584906,0.103950895
0.296411856474259,0.9119496855345912,0.103158355
0.2995319812792512,0.9119496855345912,0.102659635
0.30265210608424337,0.9119496855345912,0.10194543
0.31357254290171604,0.9119496855345912,0.098119766
0.31357254290171604,0.9182389937106918,0.09496706
0.31825273010920435,0.9182389937106918,0.090185694
0.32605304212168484,0.9182389937106918,0.08964169
0.32605304212168484,0.9245283018867925,0.088210024
0.32761310452418096,0.9245283018867925,0.08733064
0.33541341653666146,0.9245283018867925,0.087289356
0.33853354134165364,0.9245283018867925,0.08691063
0.33853354134165364,0.9308176100628931,0.08681066
0.34009360374414976,0.9308176100628931,0.086358
0.34477379095163807,0.9308176100628931,0.085704274
0.35101404056162244,0.9308176100628931,0.08551303
0.35257410296411856,0.9308176100628931,0.084877595
0.35569422776911075,0.9308176100628931,0.08478841
0.36817472698907955,0.9308176100628931,0.08277665
0.3837753510140406,0.9308176100628931,0.0823582
0.39001560062402496,0.9308176100628931,0.08032572
0.40093603744149764,0.9308176100628931,0.08029554
0.4040561622464899,0.9308176100628931,0.08011852
0.4118564742589704,0.9308176100628931,0.07668966
0.4118564742589704,0.9371069182389937,0.07625168
0.41497659906396256,0.9371069182389937,0.07598274
0.41809672386895474,0.9371069182389937,0.07568946
0.4243369734789392,0.9371069182389937,0.072629645
0.4243369734789392,0.9433962264150944,0.07260849
0.43213728549141966,0.9433962264150944,0.07104259
0.4414976599063963,0.9433962264150944,0.07016437
0.45241809672386896,0.9433962264150944,0.066704206
0.45865834633385333,0.9433962264150944,0.06642974
0.46021840873634945,0.9433962264150944,0.065963015
0.46021840873634945,0.949685534591195,0.065726936
0.46489859594383776,0.949685534591195,0.06560897
0.4664586583463339,0.949685534591195,0.06538904
0.4789391575663027,0.949685534591195,0.06529573
0.48205928237129486,0.949685534591195,0.0652717
0.48673946957878317,0.949685534591195,0.06373208
0.49297971918876754,0.949685534591195,0.062716715
0.4960998439937597,0.949685534591195,0.060374256
0.49921996879875197,0.949685534591195,0.059466068
0.500780031201248,0.949685534591195,0.058804322
0.5039001560062403,0.949685534591195,0.05861444
0.5039001560062403,0.9559748427672956,0.05797172
0.5101404056162246,0.9559748427672956,0.057884246
0.5117004680187207,0.9559748427672956,0.05746654
0.514820592823713,0.9559748427672956,0.057449408
0.5195007800312013,0.9559748427672956,0.056352876
0.5366614664586583,0.9559748427672956,0.056301866
0.5397815912636506,0.9559748427672956,0.05623256
0.5538221528861155,0.9559748427672956,0.055886913
0.5585023400936038,0.9559748427672956,0.05555083
0.5647425897035881,0.9559748427672956,0.05553717
0.5663026521060842,0.9559748427672956,0.05498684
0.5709828393135725,0.9559748427672956,0.05478006
0.5787831513260531,0.9559748427672956,0.051756326
0.5834633385335414,0.9559748427672956,0.05166885
0.5850234009360374,0.9559748427672956,0.051324736
0.5881435257410297,0.9559748427672956,0.050388988
0.5912636505460218,0.9559748427672956,0.048987083
0.592823712948518,0.9622641509433962,0.048444487
0.5975039001560063,0.9622641509433962,0.048164845
0.6021840873634945,0.9622641509433962,0.04809283
0.6053042121684867,0.9622641509433962,0.048022196
0.608424336973479,0.9622641509433962,0.046456415
0.6115444617784711,0.9622641509433962,0.046007223
0.6131045241809673,0.9622641509433962,0.04577843
0.656786271450858,0.9685534591194969,0.045728434
0.6645865834633385,0.9685534591194969,0.045505486
0.6770670826833073,0.9685534591194969,0.045426503
0.6801872074882995,0.9685534591194969,0.04518842
0.6864274570982839,0.9685534591194969,0.044129565
0.6879875195007801,0.9685534591194969,0.043602865
0.6942277691107644,0.9685534591194969,0.042200826
0.6957878315132605,0.9685534591194969,0.04102851
0.6973478939157566,0.9748427672955975,0.04099819
0.7004680187207488,0.9748427672955975,0.040540293
0.7035881435257411,0.9748427672955975,0.040490374
0.7379095163806553,0.9748427672955975,0.040243603
0.7519500780031201,0.9748427672955975,0.039976373
0.7581903276131046,0.9748427672955975,0.039091125
0.7784711388455539,0.9748427672955975,0.038863365
0.7831513260530422,0.9748427672955975,0.038494907
0.8003120124804992,0.9748427672955975,0.03836273
0.8065522620904836,0.9748427672955975,0.037384786
0.8190327613104524,0.9748427672955975,0.03645837
0.8205928237129485,0.9748427672955975,0.036278903
0.8268330733229329,0.9748427672955975,0.036215328
0.828393135725429,0.9748427672955975,0.036037028
0.8330733229329174,0.9748427672955975,0.035611194
0.8346333853354134,0.9748427672955975,0.034484725
0.8377535101404057,0.9748427672955975,0.034373723
0.858034321372855,0.9811320754716981,0.03384692
0.8611544461778471,0.9811320754716981,0.033306826
0.8705148205928237,0.9811320754716981,0.0329549
0.875195007800312,0.9811320754716981,0.031849556
0.8845553822152886,0.9811320754716981,0.031833474
0.9032761310452418,0.9811320754716981,0.03145569
0.9048361934477379,0.9811320754716981,0.031296887
0.9095163806552262,0.9811320754716981,0.030153556
0.9126365054602185,0.9811320754716981,0.029407924
0.9141965678627145,0.9811320754716981,0.028881963
0.9157566302652106,0.9874213836477987,0.028331205
0.9188767550702028,0.9874213836477987,0.027812412
0.9547581903276131,0.9874213836477987,0.02763321
0.9563182527301092,0.9874213836477987,0.02665485
0.9656786271450858,0.9874213836477987,0.026484983
0.9719188767550702,0.9874213836477987,0.023192504
0.9750390015600624,0.9937106918238994,0.022222832
0.9984399375975039,0.9937106918238994,0.021947045
0.9984399375975039,1.0,0.021294497
1.0,1.0,0.020097103
